xc_id,common_name,scientific_name,country,lat,lng,duration,recordist,license,file_path,dominant_freq_hz,librosa_tempo_raw,silence_ratio,usable,onset_interval_ms,onset_density
370945,Wood Thrush,Hylocichla mustelina,United States,38.9806,-94.8129,78,Eric DeFonso,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Wood Thrush/XC370945.mp3,1698.475360566585,140.625,0.0001357404642323,True,325.0793650793653,1.972612274839966
391047,Wood Thrush,Hylocichla mustelina,United States,40.5795,-74.1502,26,Peter Ericsson,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Wood Thrush/XC391047.mp3,3570.222121200161,120.18531976744184,0.0004312203536006,True,232.19954648526198,2.972389133592378
411463,Wood Thrush,Hylocichla mustelina,United States,33.1902,-85.8031,114,Scott Gravette,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Wood Thrush/XC411463.mp3,3439.022841468583,143.5546875,0.5522327331909267,True,267.02947845804914,1.2704373626399825
13857,Hermit Thrush,Catharus guttatus,United States,40.66664,-106.33392,64,Andrew Spencer,https://creativecommons.org/licenses/by-nc-nd/2.5/,data/prototype/raw/Hermit Thrush/XC13857.mp3,5804.691634990161,92.28515625,0.7236487699766565,True,371.51927437641774,1.1755050505050506
14081,Hermit Thrush,Catharus guttatus,United States,38.84972,-107.10033,61,Andrew Spencer,https://creativecommons.org/licenses/by-nc-nd/2.5/,data/prototype/raw/Hermit Thrush/XC14081.mp3,4564.423092435102,112.34714673913044,0.7784702549575071,True,510.83900226757373,0.7483797280067999
14208,Hermit Thrush,Catharus guttatus,United States,37.8328,-119.4909,23,Chris Parrish,https://creativecommons.org/licenses/by-nc-nd/2.5/,data/prototype/raw/Hermit Thrush/XC14208.mp3,8223.601252754417,206.71875,0.5380859375,True,162.5396825396832,3.029181342563089
14209,Hermit Thrush,Catharus guttatus,United States,37.8328,-119.4909,52,Chris Parrish,https://creativecommons.org/licenses/by-nc-nd/2.5/,data/prototype/raw/Hermit Thrush/XC14209.mp3,7782.946682713771,166.70866935483872,0.5815096025011166,True,185.75963718820887,3.05838848717526
14211,Hermit Thrush,Catharus guttatus,United States,37.8328,-119.4909,79,Chris Parrish,https://creativecommons.org/licenses/by-nc-nd/2.5/,data/prototype/raw/Hermit Thrush/XC14211.mp3,9110.543500473368,120.18531976744184,0.4793133802816901,True,348.29931972789296,1.4912498896707775
21794,Hermit Thrush,Catharus guttatus,United States,37.8328,-119.4909,72,Chris Parrish,https://creativecommons.org/licenses/by-nc-nd/2.5/,data/prototype/raw/Hermit Thrush/XC21794.mp3,4480.247658884589,143.5546875,0.6461267605633803,True,185.7596371881982,2.42648879418363
21795,Hermit Thrush,Catharus guttatus,United States,37.8328,-119.4909,60,Chris Parrish,https://creativecommons.org/licenses/by-nc-nd/2.5/,data/prototype/raw/Hermit Thrush/XC21795.mp3,4828.07566450367,103.359375,0.628032345013477,True,162.53968253968054,2.918921846183469
21796,Hermit Thrush,Catharus guttatus,United States,37.8328,-119.4909,77,Chris Parrish,https://creativecommons.org/licenses/by-nc-nd/2.5/,data/prototype/raw/Hermit Thrush/XC21796.mp3,5824.587795993883,139.6748310810811,0.4157185628742515,True,185.75963718820532,3.5462807549023623
22067,Hermit Thrush,Catharus guttatus,United States,37.8328,-119.4909,22,Chris Parrish,https://creativecommons.org/licenses/by-nc-nd/2.5/,data/prototype/raw/Hermit Thrush/XC22067.mp3,3080.53877751078,109.9567819148936,0.6589351607801792,True,162.53968253968242,2.770888010844173
52448,Hermit Thrush,Catharus guttatus,United States,44.367,-71.527,74,Andrew Spencer,https://creativecommons.org/licenses/by-nc-nd/2.5/,data/prototype/raw/Hermit Thrush/XC52448.mp3,7582.395352107384,127.8409090909091,0.7126205209382644,True,232.199546485254,2.3343042645502
53784,Hermit Thrush,Catharus guttatus,United States,35.322,-83.9939,109,Mike Nelson,https://creativecommons.org/licenses/by-nc-sa/3.0/,data/prototype/raw/Hermit Thrush/XC53784.mp3,4640.4451031125145,156.60511363636363,0.5700596252129472,True,325.0793650793611,0.8804504072831816
58683,Hermit Thrush,Catharus guttatus,United States,36.561,-118.764,50,Matthias Feuersenger,https://creativecommons.org/licenses/by-nc-nd/2.5/,data/prototype/raw/Hermit Thrush/XC58683.mp3,3019.82338374048,151.99908088235293,0.1339876740470212,True,162.5396825396823,4.325564971751413
58684,Hermit Thrush,Catharus guttatus,United States,36.561,-118.764,74,Matthias Feuersenger,https://creativecommons.org/licenses/by-nc-nd/2.5/,data/prototype/raw/Hermit Thrush/XC58684.mp3,3555.391154503229,143.5546875,0.6737976264834479,True,162.53968253968054,3.2282150386507382
72218,Hermit Thrush,Catharus guttatus,Mexico,31.014,-115.463,105,Richard E Webster,https://creativecommons.org/licenses/by-nc-nd/2.5/,data/prototype/raw/Hermit Thrush/XC72218.mp3,7147.395057336608,123.046875,0.2017745645744331,True,2414.8752834467045,0.2642038452058171
72220,Hermit Thrush,Catharus guttatus,Mexico,31.014,-115.463,51,Richard E Webster,https://creativecommons.org/licenses/by-nc-nd/2.5/,data/prototype/raw/Hermit Thrush/XC72220.mp3,6609.031594569935,135.99917763157896,0.1684281538115583,True,2461.315192743764,0.329342737854251
72221,Hermit Thrush,Catharus guttatus,Mexico,31.014,-115.463,36,Richard E Webster,https://creativecommons.org/licenses/by-nc-nd/2.5/,data/prototype/raw/Hermit Thrush/XC72221.mp3,8389.654960404034,117.45383522727272,0.0009658725048293,True,6501.587301587301,0.16644021739130435
83514,Hermit Thrush,Catharus guttatus,United States,42.641,-77.351,28,Jelmer Poelstra,https://creativecommons.org/licenses/by-nc-nd/2.5/,data/prototype/raw/Hermit Thrush/XC83514.mp3,3779.767127680403,198.76802884615384,0.6213552361396304,True,208.97959183673453,3.467248151571164
103067,Hermit Thrush,Catharus guttatus,United States,39.6149,-120.49132,114,Eric DeFonso,https://creativecommons.org/licenses/by-nc-nd/2.5/,data/prototype/raw/Hermit Thrush/XC103067.mp3,2617.327960936338,112.5,0.0,True,232.19954648526198,2.509063668517857
103068,Hermit Thrush,Catharus guttatus,United States,39.6149,-120.49132,79,Eric DeFonso,https://creativecommons.org/licenses/by-nc-nd/2.5/,data/prototype/raw/Hermit Thrush/XC103068.mp3,3273.231892970368,117.1875,0.0,True,185.75963718821242,2.841506187017214
137542,Hermit Thrush,Catharus guttatus,Canada,47.8534,-70.42,95,Martin St-Michel,https://creativecommons.org/licenses/by-nc-sa/3.0/,data/prototype/raw/Hermit Thrush/XC137542.mp3,4157.762836197015,132.51201923076923,0.7067559342665856,True,406.34920634920843,0.7234747329498767
138247,Hermit Thrush,Catharus guttatus,United States,35.5727,-83.4804,41,Mike Nelson,https://creativecommons.org/licenses/by-nc-sa/3.0/,data/prototype/raw/Hermit Thrush/XC138247.mp3,5017.822837588301,129.19921875,0.7704280155642024,True,301.8594104308434,0.6703408380237648
138273,Hermit Thrush,Catharus guttatus,United States,35.5629,-83.5027,173,Mike Nelson,https://creativecommons.org/licenses/by-nc-sa/3.0/,data/prototype/raw/Hermit Thrush/XC138273.mp3,3527.7213302530204,101.33272058823528,0.0533983826772706,True,650.1587301587292,0.7541118421052632
138287,Hermit Thrush,Catharus guttatus,United States,35.5727,-83.4804,123,Mike Nelson,https://creativecommons.org/licenses/by-nc-sa/3.0/,data/prototype/raw/Hermit Thrush/XC138287.mp3,4328.454079078565,135.99917763157896,0.6965828013518588,True,278.63945578232574,0.9865467891846218
139635,Hermit Thrush,Catharus guttatus,United States,35.6151,-83.4151,10,Mike Nelson,https://creativecommons.org/licenses/by-nc-sa/3.0/,data/prototype/raw/Hermit Thrush/XC139635.mp3,4856.160103580246,105.46875,0.9002145922746781,False,,
139640,Hermit Thrush,Catharus guttatus,United States,35.6151,-83.4151,119,Mike Nelson,https://creativecommons.org/licenses/by-nc-sa/3.0/,data/prototype/raw/Hermit Thrush/XC139640.mp3,4711.993349270008,117.45383522727272,0.2408681329328553,True,1207.437641723356,0.509081371266623
142595,Hermit Thrush,Catharus guttatus,United States,57.6179,-152.3241,123,Andrew Spencer,https://creativecommons.org/licenses/by-nc-sa/3.0/,data/prototype/raw/Hermit Thrush/XC142595.mp3,5880.658244664494,140.625,0.8067711922811854,True,208.9795918367372,1.8737480051411226
142596,Hermit Thrush,Catharus guttatus,United States,57.6179,-152.3241,78,Andrew Spencer,https://creativecommons.org/licenses/by-nc-sa/3.0/,data/prototype/raw/Hermit Thrush/XC142596.mp3,5776.485504186148,160.71428571428572,0.7696591063425234,True,174.14965986394293,1.5917883644818522
143636,Hermit Thrush,Catharus guttatus,Canada,51.7777,-103.4128,32,Bird Studies Canada - Prairie and Parkland Marsh Monitoring Program (PPMMP),https://creativecommons.org/licenses/by-nc-nd/3.0/,data/prototype/raw/Hermit Thrush/XC143636.mp3,8694.295481003343,123.046875,0.0,True,162.53968253968054,5.090517925126904
144121,Hermit Thrush,Catharus guttatus,United States,46.2122,-84.9702,81,Laura Gooch,https://creativecommons.org/licenses/by-nc-sa/3.0/,data/prototype/raw/Hermit Thrush/XC144121.mp3,5296.7886418161725,156.25,0.6095935171872958,True,185.75963718820532,2.7083182810997672
157655,Hermit Thrush,Catharus guttatus,Canada,52.6137,-131.4654,69,Gwaii Haanas National Park Reserve and Haida Heritage Site songbird research group,https://creativecommons.org/licenses/by-nc-nd/3.0/,data/prototype/raw/Hermit Thrush/XC157655.mp3,4836.199285164953,165.44117647058823,0.5862280971411005,True,162.53968253968765,2.1040612637177696
179314,Hermit Thrush,Catharus guttatus,Canada,45.024,-73.075,38,Martin St-Michel,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Hermit Thrush/XC179314.mp3,6884.612166201725,101.33272058823528,0.7426044525770051,True,185.7596371882062,2.968964481811942
181945,Hermit Thrush,Catharus guttatus,Canada,53.6234,-112.8724,32,Andrew Spencer,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Hermit Thrush/XC181945.mp3,5774.842785998916,102.27272727272728,0.4410019775873434,True,162.5396825396841,3.1528172232330847
185323,Hermit Thrush,Catharus guttatus,United States,44.3018,-74.3622,53,Jorge de Leon Cardozo,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Hermit Thrush/XC185323.mp3,3454.050851775241,126.04801829268293,0.0010801468999783,True,278.6394557823133,0.9677321341759845
188139,Hermit Thrush,Catharus guttatus,Canada,52.2247,-117.202,179,Richard E. Webster,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Hermit Thrush/XC188139.mp3,4822.490562747743,120.18531976744184,0.7608399766673148,True,185.7596371881982,1.9763107043896748
188140,Hermit Thrush,Catharus guttatus,Canada,52.2247,-117.202,153,Richard E. Webster,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Hermit Thrush/XC188140.mp3,4299.943631300982,172.265625,0.7495846548859689,True,208.9795918367301,1.2489379779099405
195299,Hermit Thrush,Catharus guttatus,Canada,56.0986,-129.8809,100,Richard E. Webster,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Hermit Thrush/XC195299.mp3,3706.009983229745,120.18531976744184,0.7023245056088817,True,267.0294784580492,1.3846197632058288
205937,Hermit Thrush,Catharus guttatus,United States,37.8539,-109.6811,158,Eric DeFonso,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Hermit Thrush/XC205937.mp3,2605.7133178177164,144.23076923076923,0.0001342281879194,True,255.41950113378675,1.1325881479743964
206078,Hermit Thrush,Catharus guttatus,United States,37.7058,-109.803,43,Eric DeFonso,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Hermit Thrush/XC206078.mp3,2065.8945637653533,117.1875,0.0004959087527894,True,1010.0680272108829,0.6742927281412425
206099,Hermit Thrush,Catharus guttatus,United States,37.6994,-108.1782,73,Eric DeFonso,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Hermit Thrush/XC206099.mp3,2542.967770629237,117.1875,0.005786199913207,True,429.56916099773457,1.071505680926959
220594,Hermit Thrush,Catharus guttatus,United States,32.8554,-108.235,80,Peter Boesman,https://creativecommons.org/licenses/by-nc-nd/4.0/,data/prototype/raw/Hermit Thrush/XC220594.mp3,4274.809498883515,120.18531976744184,0.2440226054195044,True,185.75963718820887,2.646290093310229
277707,Hermit Thrush,Catharus guttatus,United States,60.1042,-149.4422,48,Jesse Fagan,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Hermit Thrush/XC277707.mp3,2579.1143118006644,122.28260869565216,0.2599215002180549,True,185.75963718820887,3.659632270447191
301089,Hermit Thrush,Catharus guttatus,United States,39.6225,-120.4886,103,Paul Marvin,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Hermit Thrush/XC301089.mp3,4294.028309919326,148.02631578947367,0.6662890101967247,True,232.19954648526198,1.8346852066434916
320493,Hermit Thrush,Catharus guttatus,United States,45.26,-111.308,10,JFOLGERT,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Hermit Thrush/XC320493.mp3,4462.484616051176,148.02631578947367,0.0042598509052183,True,,0.09991979227558831
323230,Hermit Thrush,Catharus guttatus,United States,32.6503,-109.817,154,Richard E. Webster,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Hermit Thrush/XC323230.mp3,5476.783680510257,120.18531976744184,0.6471828864115697,True,208.9795918367372,2.8159427966101696
323231,Hermit Thrush,Catharus guttatus,United States,32.6503,-109.817,121,Richard E. Webster,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Hermit Thrush/XC323231.mp3,4185.951992215847,198.76802884615384,0.6999904425117079,True,162.53968253968253,2.7331989247311825
323236,Hermit Thrush,Catharus guttatus,United States,31.872,-109.235,146,Richard E. Webster,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Hermit Thrush/XC323236.mp3,3621.944120484813,120.18531976744184,0.7534658955874198,True,1509.2970521541956,0.3821301247771836
326278,Hermit Thrush,Catharus guttatus,United States,32.6965,-109.9221,59,Scott Olmstead,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Hermit Thrush/XC326278.mp3,4394.884650695079,126.04801829268293,0.6283547257876313,True,301.85941043083807,0.6701312910284464
328621,Hermit Thrush,Catharus guttatus,United States,36.4848,-118.1794,97,Lance A. M. Benner,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Hermit Thrush/XC328621.mp3,3181.3599082779747,148.02631578947367,0.3074828450059906,True,348.29931972788586,1.5625
328623,Hermit Thrush,Catharus guttatus,United States,36.4848,-118.1794,62,Lance A. M. Benner,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Hermit Thrush/XC328623.mp3,4201.975275165908,148.02631578947367,0.0,True,232.19954648526198,2.3118622448979593
328624,Hermit Thrush,Catharus guttatus,United States,36.4848,-118.1794,76,Lance A. M. Benner,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Hermit Thrush/XC328624.mp3,4140.339600546421,120.18531976744184,0.0,True,208.9795918367372,2.933471819365215
27552,European Robin,Erithacus rubecula,Sweden,58.709763,14.620056,50,Patrik Åberg,https://creativecommons.org/licenses/by-nc-sa/3.0/,data/prototype/raw/European Robin/XC27552.mp3,5867.626663601394,35.15625,0.7413357815010329,True,162.5396825396823,2.53099173553719
27554,European Robin,Erithacus rubecula,Sweden,58.709763,14.620056,137,Patrik Åberg,https://creativecommons.org/licenses/by-nc-sa/3.0/,data/prototype/raw/European Robin/XC27554.mp3,5596.982961857376,80.74951171875,0.7447868298860278,True,185.75963718821242,2.2398603723404253
27555,European Robin,Erithacus rubecula,Sweden,67.9451,20.3553,92,Patrik Åberg,https://creativecommons.org/licenses/by-nc-sa/3.0/,data/prototype/raw/European Robin/XC27555.mp3,5359.877973077084,120.18531976744184,0.6968675901659803,True,208.979591836723,3.375544088739118
30283,European Robin,Erithacus rubecula,Netherlands,52.2978,5.2367,65,Ruud van Beusekom,https://creativecommons.org/licenses/by-nc-nd/2.5/,data/prototype/raw/European Robin/XC30283.mp3,4959.857091648819,151.99908088235293,0.6305664410402565,True,208.9795918367372,2.7310871743486973
35425,European Robin,Erithacus rubecula,Czech Republic,50.1167,16.0667,65,Tomas Belka,https://creativecommons.org/licenses/by-nc-nd/2.5/,data/prototype/raw/European Robin/XC35425.mp3,3740.400884385365,137.1951219512195,0.5493766404199475,True,162.53968253968054,3.0761654377118353
35972,European Robin,Erithacus rubecula,Czech Republic,50.0167,16.7001,93,Tomas Belka,https://creativecommons.org/licenses/by-nc-nd/2.5/,data/prototype/raw/European Robin/XC35972.mp3,2922.5828557195146,114.79591836734694,0.6542077505159367,True,208.9795918367372,2.1929816008346417
45952,European Robin,Erithacus rubecula,Spain,41.583,1.808,59,Jordi Calvet,https://creativecommons.org/licenses/by-nc-nd/2.5/,data/prototype/raw/European Robin/XC45952.mp3,6485.428190047881,123.046875,0.6159576553616938,True,301.8594104308363,1.1144960299955888
48196,European Robin,Erithacus rubecula,Finland,62.392,30.871,97,Matthias Feuersenger,https://creativecommons.org/licenses/by-nc-nd/2.5/,data/prototype/raw/European Robin/XC48196.mp3,3584.590222861801,105.46875,0.8308056872037914,True,208.9795918367372,2.1942065449213546
57217,European Robin,Erithacus rubecula,France,42.99,-0.042,35,manuel Grosselet,https://creativecommons.org/licenses/by-nc-nd/2.5/,data/prototype/raw/European Robin/XC57217.mp3,3561.7552827161694,129.19921875,0.7986754966887417,True,220.5895691609987,2.13941412071535
70124,European Robin,Erithacus rubecula,United Kingdom,51.721,-0.145,42,Paul Driver,https://creativecommons.org/licenses/by-nc-nd/2.5/,data/prototype/raw/European Robin/XC70124.mp3,3560.4742861961963,120.18531976744184,0.716986301369863,True,208.9795918367372,2.360126387176326
